Well.Position,Temperature,Fluorescence,Normalized,tm,Protein,Ligand
A04,73.23216,196712,0.61630060962964,58.186657,CA121,IP6
A04,73.29163,196264.3,0.614569010510037,58.186657,CA121,IP6
A04,73.3511,195815.69,0.612833891722802,58.186657,CA121,IP6
A04,73.41057,195366.33,0.611095872110595,58.186657,CA121,IP6
A04,73.47003,194916.42,0.609355725226742,58.186657,CA121,IP6
A04,73.5295,194466.14,0.607614147269237,58.186657,CA121,IP6
A04,73.588974,194015.66,0.605871795758406,58.186657,CA121,IP6
A04,73.64844,193564.97,0.604128632016583,58.186657,CA121,IP6
A04,73.70791,193114.06,0.602384617366102,58.186657,CA121,IP6
A04,73.76738,192662.78,0.600639171641968,58.186657,CA121,IP6
A04,73.82684,192210.98,0.598891714679188,58.186657,CA121,IP6
A04,73.886314,191758.56,0.597141859701097,58.186657,CA121,IP6
A04,73.945786,191305.6,0.595389916129028,58.186657,CA121,IP6
A04,74.00525,190852.14,0.593636038673644,58.186657,CA121,IP6
A04,74.06472,190398.25,0.59188049807861,58.186657,CA121,IP6
A04,74.12419,189943.92,0.590123255666259,58.186657,CA121,IP6
A04,74.183655,189489.14,0.588364272758925,58.186657,CA121,IP6
A04,74.243126,189033.88,0.58660343332361,58.186657,CA121,IP6
A04,74.30259,188578.08,0.584840505294315,58.186657,CA121,IP6
A04,74.36206,188121.69,0.583075295282709,58.186657,CA121,IP6
A04,74.42153,187664.56,0.581307223123799,58.186657,CA121,IP6
A04,74.480995,187206.61,0.579535979396252,58.186657,CA121,IP6
A04,74.54047,186747.75,0.577761216001074,58.186657,CA121,IP6
A04,74.59994,186287.95,0.575982816905265,58.186657,CA121,IP6
A04,74.6594,185827.27,0.574201014174823,58.186657,CA121,IP6
A04,74.71887,185365.81,0.572416194586411,58.186657,CA121,IP6
A04,74.77834,184903.69,0.570628822272024,58.186657,CA121,IP6
A04,74.83781,184441.06,0.568839477396656,58.186657,CA121,IP6
A04,74.89728,183978.05,0.567048662769969,58.186657,CA121,IP6
A04,74.95675,183514.73,0.565256649135628,58.186657,CA121,IP6
A04,75.01621,183051.12,0.563463513848964,58.186657,CA121,IP6
A04,75.07568,182587.22,0.561669256909978,58.186657,CA121,IP6
A04,75.13515,182123.06,0.559873994351668,58.186657,CA121,IP6
A04,75.19462,181658.7,0.558077958240033,58.186657,CA121,IP6
A04,75.25409,181194.19,0.556281341963404,58.186657,CA121,IP6
A04,75.31355,180729.53,0.55448414552178,58.186657,CA121,IP6
A04,75.373024,180264.75,0.552686484948161,58.186657,CA121,IP6
A04,75.432495,179799.88,0.550888476275545,58.186657,CA121,IP6
A04,75.49196,179334.86,0.549089887437935,58.186657,CA121,IP6
A04,75.55143,178869.55,0.547290176948003,58.186657,CA121,IP6
A04,75.6109,178403.8,0.545488764640754,58.186657,CA121,IP6
A04,75.670364,177937.44,0.543684992995861,58.186657,CA121,IP6
A04,75.729836,177470.4,0.541878591269662,58.186657,CA121,IP6
A04,75.78931,177002.6,0.540069250040824,58.186657,CA121,IP6
A04,75.84877,176533.9,0.538256427822021,58.186657,CA121,IP6
A04,75.90824,176064.31,0.536440163290919,58.186657,CA121,IP6
A04,75.967705,175593.92,0.534620804546513,58.186657,CA121,IP6
A04,76.027176,175122.83,0.532798738365468,58.186657,CA121,IP6
A04,76.08665,174651.16,0.530974428879778,58.186657,CA121,IP6
A04,76.14611,174178.9,0.529147837411777,58.186657,CA121,IP6
A04,76.20558,173706.12,0.52731923470513,58.186657,CA121,IP6
A04,76.26505,173232.86,0.5254887754705,58.186657,CA121,IP6
A04,76.32452,172759.31,0.523657194583549,58.186657,CA121,IP6
A04,76.38399,172285.58,0.521824917498604,58.186657,CA121,IP6
A04,76.44346,171811.67,0.519991944215666,58.186657,CA121,IP6
A04,76.50292,171337.45,0.518157771925073,58.186657,CA121,IP6
A04,76.56239,170862.84,0.516322091205495,58.186657,CA121,IP6
A04,76.621864,170387.81,0.514484786023934,58.186657,CA121,IP6
A04,76.68133,169912.42,0.512646088446385,58.186657,CA121,IP6
A04,76.7408,169436.72,0.510806191861182,58.186657,CA121,IP6
A04,76.80026,168960.83,0.50896556040032,58.186657,CA121,IP6
A04,76.85973,168484.92,0.507124851584125,58.186657,CA121,IP6
A04,76.919205,168009.17,0.505284761610591,58.186657,CA121,IP6
A04,76.97867,167533.66,0.503445599901047,58.186657,CA121,IP6
A04,77.03814,167058.47,0.501607675876825,58.186657,CA121,IP6
A04,77.09761,166583.64,0.499771144248589,58.186657,CA121,IP6
A04,77.157074,166109.2,0.497936121049338,58.186657,CA121,IP6
A04,77.216545,165635.17,0.496102683634404,58.186657,CA121,IP6
A04,77.27602,165161.44,0.494270406549459,58.186657,CA121,IP6
A04,77.33548,164688.02,0.49243932847217,58.186657,CA121,IP6
A04,77.39495,164215.1,0.490610184278194,58.186657,CA121,IP6
A04,77.45442,163742.84,0.488783592810193,58.186657,CA121,IP6
A04,77.513885,163271.38,0.486960095555495,58.186657,CA121,IP6
A04,77.57336,162800.66,0.485139460448102,58.186657,CA121,IP6
A04,77.63282,162330.62,0.483321455422017,58.186657,CA121,IP6
A04,77.69229,161861.25,0.481506041799573,58.186657,CA121,IP6
A04,77.75176,161392.47,0.479692910159439,58.186657,CA121,IP6
A04,77.811226,160924.27,0.47788202182395,58.186657,CA121,IP6
A04,77.8707,160456.67,0.476073454148439,58.186657,CA121,IP6
A04,77.93017,159989.77,0.474267593909567,58.186657,CA121,IP6
A04,77.98963,159523.67,0.472464827883998,58.186657,CA121,IP6
A04,78.0491,159058.55,0.470665852269725,58.186657,CA121,IP6
A04,78.108574,158594.5,0.468871015165745,58.186657,CA121,IP6
A04,78.16804,158131.48,0.467080161861392,58.186657,CA121,IP6
A04,78.22751,157669.47,0.465293215001334,58.186657,CA121,IP6
A04,78.28698,157208.44,0.463510058552572,58.186657,CA121,IP6
A04,78.34644,156748.36,0.461730576482107,58.186657,CA121,IP6
A04,78.405914,156289.11,0.459954304657944,58.186657,CA121,IP6
A04,78.46538,155830.4,0.45818012142776,58.186657,CA121,IP6
A04,78.52485,155372.03,0.45640725323823,58.186657,CA121,IP6
A04,78.58432,154913.75,0.454634733147696,58.186657,CA121,IP6
A04,78.64378,154455.42,0.452862019668831,58.186657,CA121,IP6
A04,78.703255,153996.97,0.451088842057971,58.186657,CA121,IP6
A04,78.762726,153538.38,0.449315122959782,58.186657,CA121,IP6
A04,78.82219,153079.64,0.4475408236966,58.186657,CA121,IP6
A04,78.88166,152620.7,0.445765750880091,58.186657,CA121,IP6
A04,78.94113,152161.67,0.443990329964586,58.186657,CA121,IP6
A04,79.000595,151702.61,0.442214793016082,58.186657,CA121,IP6
A04,79.06007,151243.58,0.440439372100577,58.186657,CA121,IP6
A04,79.11954,150784.7,0.438664531350066,58.186657,CA121,IP6
A04,79.179,150326.1,0.436890773574212,58.186657,CA121,IP6
A04,79.23847,149867.86,0.435118408194343,58.186657,CA121,IP6
A04,79.297935,149410,0.433347512565794,58.186657,CA121,IP6
A04,79.35741,148952.44,0.431577777267233,58.186657,CA121,IP6
A04,79.41688,148495.08,0.429808815521997,58.186657,CA121,IP6
A04,79.47634,148037.86,0.42804039526409,58.186657,CA121,IP6
A04,79.53581,147580.64,0.426271975006183,58.186657,CA121,IP6
A04,79.59528,147123.31,0.424503129293946,58.186657,CA121,IP6
A04,79.65475,146665.8,0.422733587383717,58.186657,CA121,IP6
A04,79.71422,146208.05,0.420963117209496,58.186657,CA121,IP6
A04,79.77369,145750.06,0.419191718771285,58.186657,CA121,IP6
A04,79.83315,145291.94,0.417419817523412,58.186657,CA121,IP6
A04,79.892624,144833.73,0.415647568176542,58.186657,CA121,IP6
A04,79.95209,144375.52,0.413875318829673,58.186657,CA121,IP6
A04,80.01156,143917.36,0.412103262871134,58.186657,CA121,IP6
A04,80.07103,143459.4,0.410331980465922,58.186657,CA121,IP6
A04,80.13049,143001.6,0.40856131690337,58.186657,CA121,IP6
A04,80.189964,142543.83,0.406790769373817,58.186657,CA121,IP6
A04,80.249435,142086.08,0.405020299199597,58.186657,CA121,IP6
A04,80.3089,141628.44,0.403250254479705,58.186657,CA121,IP6
A04,80.36837,141171.05,0.401481176701471,58.186657,CA121,IP6
A04,80.42784,140714,0.399713413963891,58.186657,CA121,IP6
A04,80.487305,140257.3,0.39794700494463,58.186657,CA121,IP6
A04,80.546776,139801,0.396182143032021,58.186657,CA121,IP6
A04,80.60625,139345.22,0.394419292358059,58.186657,CA121,IP6
A04,80.66571,138890.14,0.392659149120737,58.186657,CA121,IP6
A04,80.72518,138435.97,0.390902525551047,58.186657,CA121,IP6
A04,80.784645,137982.73,0.389149499004321,58.186657,CA121,IP6
A04,80.84412,137530.48,0.387400301546557,58.186657,CA121,IP6
A04,80.90359,137079.25,0.385655049210755,58.186657,CA121,IP6
A04,80.96305,136628.95,0.383913393897917,58.186657,CA121,IP6
A04,81.02252,136179.45,0.382174832798383,58.186657,CA121,IP6
A04,81.08199,135730.66,0.380439017813154,58.186657,CA121,IP6
A04,81.14146,135282.61,0.37870606497523,58.186657,CA121,IP6
A04,81.20093,134835.31,0.376976012962278,58.186657,CA121,IP6
A04,81.2604,134388.7,0.3752486297083,58.186657,CA121,IP6
A04,81.31986,133942.66,0.3735234510813,58.186657,CA121,IP6
A04,81.37933,133497.03,0.371799858238618,58.186657,CA121,IP6
A04,81.438805,133051.8,0.370077812502587,58.186657,CA121,IP6
A04,81.49827,132606.89,0.368357004451877,58.186657,CA121,IP6
A04,81.55774,132162.22,0.366637124665158,58.186657,CA121,IP6
A04,81.6172,131717.75,0.364918018431765,58.186657,CA121,IP6
A04,81.676674,131273.44,0.363199531041032,58.186657,CA121,IP6
A04,81.736145,130829.29,0.36148166249296,58.186657,CA121,IP6
A04,81.79561,130385.36,0.359764644853546,58.186657,CA121,IP6
A04,81.85508,129941.68,0.358048594155789,58.186657,CA121,IP6
A04,81.91455,129498.33,0.35633381982102,58.186657,CA121,IP6
A04,81.974014,129055.52,0.35462113408023,58.186657,CA121,IP6
A04,82.033485,128613.52,0.352911581230409,58.186657,CA121,IP6
A04,82.09296,128172.56,0.351206050857882,58.186657,CA121,IP6
A04,82.15242,127732.8,0.349505161805309,58.186657,CA121,IP6
A04,82.21189,127294.266,0.347809014634623,58.186657,CA121,IP6
A04,82.27136,126856.94,0.346117539726024,58.186657,CA121,IP6
A04,82.330826,126420.66,0.344430110501319,58.186657,CA121,IP6
A04,82.3903,125985.19,0.342745814167583,58.186657,CA121,IP6
A04,82.44976,125550.27,0.341063645105492,58.186657,CA121,IP6
A04,82.50923,125115.7,0.339382829761722,58.186657,CA121,IP6
A04,82.5687,124681.305,0.337702691277111,58.186657,CA121,IP6
A04,82.62817,124247,0.336022900891497,58.186657,CA121,IP6
A04,82.68764,123812.695,0.334343110505883,58.186657,CA121,IP6
A04,82.74711,123378.32,0.332663049376605,58.186657,CA121,IP6
A04,82.80657,122943.836,0.330982566660764,58.186657,CA121,IP6
A04,82.86604,122509.305,0.329301902159892,58.186657,CA121,IP6
A04,82.925514,122074.836,0.327621477460551,58.186657,CA121,IP6
A04,82.98498,121640.55,0.325941760562503,58.186657,CA121,IP6
A04,83.04445,121206.59,0.324263304556376,58.186657,CA121,IP6
A04,83.10392,120773.17,0.322586937144228,58.186657,CA121,IP6
A04,83.16338,120340.484,0.320913408672786,58.186657,CA121,IP6
A04,83.222855,119908.66,0.319243214216177,58.186657,CA121,IP6
A04,83.28232,119477.92,0.317577212418594,58.186657,CA121,IP6
A04,83.34179,119048.49,0.315916277395294,58.186657,CA121,IP6
A04,83.40126,118620.46,0.314260757245274,58.186657,CA121,IP6
A04,83.460724,118193.84,0.312610690646201,58.186657,CA121,IP6
A04,83.520195,117768.62,0.310966038920407,58.186657,CA121,IP6
A04,83.579666,117344.8,0.309326802067894,58.186657,CA121,IP6
A04,83.63913,116922.34,0.307692825377995,58.186657,CA121,IP6
A04,83.6986,116501.23,0.306064070173045,58.186657,CA121,IP6
A04,83.75807,116081.41,0.304440304387045,58.186657,CA121,IP6
A04,83.817535,115662.75,0.302821025210335,58.186657,CA121,IP6
A04,83.87701,115245.06,0.301205497767254,58.186657,CA121,IP6
A04,83.93648,114828.2,0.299593180570475,58.186657,CA121,IP6
A04,83.99594,114412.13,0.297983918909333,58.186657,CA121,IP6
A04,84.05541,113996.84,0.296377674106161,58.186657,CA121,IP6
A04,84.114876,113582.305,0.294774349466794,58.186657,CA121,IP6
A04,84.17435,113168.375,0.293173364826236,58.186657,CA121,IP6
A04,84.23382,112754.805,0.291573772581665,58.186657,CA121,IP6
A04,84.29328,112341.37,0.289974702485589,58.186657,CA121,IP6
A04,84.35275,111927.92,0.288375574373014,58.186657,CA121,IP6
A04,84.412224,111514.375,0.286776078822609,58.186657,CA121,IP6
A04,84.47169,111100.664,0.285175941222943,58.186657,CA121,IP6
A04,84.53116,110686.63,0.283574554334656,58.186657,CA121,IP6
A04,84.59063,110272.23,0.281971751843784,58.186657,CA121,IP6
A04,84.65009,109857.48,0.280367595634591,58.186657,CA121,IP6
A04,84.709564,109442.41,0.278762201740077,58.186657,CA121,IP6
A04,84.769035,109027.11,0.277155918259239,58.186657,CA121,IP6
A04,84.8285,108611.766,0.275549464596669,58.186657,CA121,IP6
A04,84.88797,108196.58,0.273943622041226,58.186657,CA121,IP6
A04,84.94743,107781.74,0.272339117733037,58.186657,CA121,IP6
A04,85.006905,107367.32,0.270736237886832,58.186657,CA121,IP6
A04,85.066376,106953.336,0.269135044386877,58.186657,CA121,IP6
A04,85.12584,106539.836,0.26753572288597,58.186657,CA121,IP6
A04,85.18531,106126.76,0.265938041318113,58.186657,CA121,IP6
A04,85.24478,105713.96,0.264341427253846,58.186657,CA121,IP6
A04,85.304245,105301.42,0.262745818808903,58.186657,CA121,IP6
A04,85.363716,104889.08,0.261150983917285,58.186657,CA121,IP6
A04,85.42319,104476.83,0.259556497124664,58.186657,CA121,IP6
A04,85.48265,104064.61,0.257962126365041,58.186657,CA121,IP6
A04,85.54212,103652.31,0.256367446184089,58.186657,CA121,IP6
A04,85.60159,103239.71,0.254771605673147,58.186657,CA121,IP6
A04,85.66106,102826.48,0.25317332846923,58.186657,CA121,IP6
A04,85.72053,102412.38,0.251571686308346,58.186657,CA121,IP6
A04,85.77999,101997.35,0.249966447124497,58.186657,CA121,IP6
A04,85.83946,101581.375,0.248357552901185,58.186657,CA121,IP6
A04,85.89893,101164.48,0.246745100332574,58.186657,CA121,IP6
A04,85.9584,100746.695,0.245129205451664,58.186657,CA121,IP6
A04,86.01787,100328.1,0.243510177679784,58.186657,CA121,IP6
A04,86.07734,99908.82,0.241888500487764,58.186657,CA121,IP6
A04,86.1368,99489.05,0.240264928090096,58.186657,CA121,IP6
A04,86.19627,99068.97,0.238640156684773,58.186657,CA121,IP6
A04,86.255745,98648.81,0.23701507585812,58.186657,CA121,IP6
A04,86.31521,98228.75,0.23539038180813,58.186657,CA121,IP6
A04,86.37468,97808.95,0.233766693377463,58.186657,CA121,IP6
A04,86.43415,97389.56,0.232144590731114,58.186657,CA121,IP6
A04,86.493614,96970.664,0.230524398761479,58.186657,CA121,IP6
A04,86.553085,96552.48,0.228906960641684,58.186657,CA121,IP6
A04,86.61255,96135.29,0.227293367081918,58.186657,CA121,IP6
A04,86.67202,95719.32,0.225684492197438,58.186657,CA121,IP6
A04,86.73149,95304.76,0.224081070863905,58.186657,CA121,IP6
A04,86.790955,94891.76,0.222483683246312,58.186657,CA121,IP6
A04,86.850426,94480.45,0.220892832154322,58.186657,CA121,IP6
A04,86.9099,94070.98,0.219309097752928,58.186657,CA121,IP6
A04,86.96936,93663.484,0.217732998322859,58.186657,CA121,IP6
A04,87.02883,93258.14,0.216165222326575,58.186657,CA121,IP6
A04,87.0883,92855.09,0.214606318986936,58.186657,CA121,IP6
A04,87.147766,92454.39,0.213056504898875,58.186657,CA121,IP6
A04,87.20724,92055.96,0.21151547064106,58.186657,CA121,IP6
A04,87.26671,91659.74,0.209982984147494,58.186657,CA121,IP6
A04,87.32617,91265.695,0.208458910046346,58.186657,CA121,IP6
A04,87.38564,90873.734,0.206942896370851,58.186657,CA121,IP6
A04,87.44511,90483.8,0.205434722658313,58.186657,CA121,IP6
A04,87.50458,90095.79,0.203933990528768,58.186657,CA121,IP6
A04,87.56405,89709.6,0.202440297734487,58.186657,CA121,IP6
A04,87.62351,89325.02,0.200952832044477,58.186657,CA121,IP6
A04,87.68298,88941.93,0.199471129326745,58.186657,CA121,IP6
A04,87.742455,88560.195,0.197994667432794,58.186657,CA121,IP6
A04,87.80192,88179.84,0.19652354305679,58.186657,CA121,IP6
A04,87.86139,87800.99,0.195058239669563,58.186657,CA121,IP6
A04,87.92086,87423.75,0.193599163386607,58.186657,CA121,IP6
A04,87.98032,87048.18,0.192146546273921,58.186657,CA121,IP6
A04,88.039795,86674.35,0.190700659075169,58.186657,CA121,IP6
A04,88.09926,86302.28,0.189261579145683,58.186657,CA121,IP6
A04,88.15873,85932.08,0.187829731939792,58.186657,CA121,IP6
A04,88.2182,85563.64,0.186404692003168,58.186657,CA121,IP6
A04,88.277664,85196.88,0.18498614991448,58.186657,CA121,IP6
A04,88.337135,84831.64,0.183573486831067,58.186657,CA121,IP6
A04,88.39661,84467.74,0.182166006554936,58.186657,CA121,IP6
A04,88.45607,84104.914,0.180762680260165,58.186657,CA121,IP6
A04,88.51554,83742.82,0.179362185170565,58.186657,CA121,IP6
A04,88.57501,83381.17,0.177963407369349,58.186657,CA121,IP6
A04,88.634476,83019.84,0.176565867253453,58.186657,CA121,IP6
A04,88.69395,82658.78,0.175169371434548,58.186657,CA121,IP6
A04,88.75342,82297.93,0.173773687846634,58.186657,CA121,IP6
A04,88.81288,81937.22,0.172378545746048,58.186657,CA121,IP6
A04,88.87235,81576.53,0.170983481000795,58.186657,CA121,IP6
A04,88.931816,81215.625,0.169587584685717,58.186657,CA121,IP6
A04,88.99129,80854.414,0.168190504834051,58.186657,CA121,IP6
A04,89.05076,80492.91,0.166792291726762,58.186657,CA121,IP6
A04,89.11022,80131.21,0.165393320537214,58.186657,CA121,IP6
A04,89.16969,79769.58,0.16399462009133,58.186657,CA121,IP6
A04,89.229164,79408.3,0.162597273363766,58.186657,CA121,IP6
A04,89.28863,79047.63,0.161202285973846,58.186657,CA121,IP6
A04,89.3481,78687.6,0.159809773954568,58.186657,CA121,IP6
A04,89.40757,78328.12,0.158419389206935,58.186657,CA121,IP6
A04,89.46703,77969.18,0.157031093053282,58.186657,CA121,IP6
A04,89.526505,77610.82,0.155645040204274,58.186657,CA121,IP6
A04,89.585976,77253.055,0.154261288676409,58.186657,CA121,IP6
A04,89.64544,76895.805,0.152879529048358,58.186657,CA121,IP6
A04,89.70491,76538.91,0.151499142477461,58.186657,CA121,IP6
A04,89.76437,76182.234,0.150119602947455,58.186657,CA121,IP6
A04,89.823845,75825.83,0.148741115449972,58.186657,CA121,IP6
A04,89.883316,75469.805,0.147364093836041,58.186657,CA121,IP6
A04,89.94278,75114.36,0.145989315526755,58.186657,CA121,IP6
A04,90.00225,74759.57,0.14461707060461,58.186657,CA121,IP6
A04,90.06172,74405.445,0.143247397747273,58.186657,CA121,IP6
A04,90.121185,74051.96,0.141880200260579,58.186657,CA121,IP6
A04,90.18066,73698.984,0.140514971467099,58.186657,CA121,IP6
A04,90.24013,73346.36,0.139151104127472,58.186657,CA121,IP6
A04,90.29959,72993.97,0.137788141845236,58.186657,CA121,IP6
A04,90.35906,72641.66,0.13642548898433,58.186657,CA121,IP6
A04,90.41853,72289.375,0.13506293281759,58.186657,CA121,IP6
A04,90.478,71937.11,0.133700454006182,58.186657,CA121,IP6
A04,90.53747,71584.836,0.132337940384875,58.186657,CA121,IP6
A04,90.59693,71232.56,0.130975419028035,58.186657,CA121,IP6
A04,90.6564,70880.33,0.129613075588459,58.186657,CA121,IP6
A04,90.71587,70528.36,0.128251737768207,58.186657,CA121,IP6
A04,90.77534,70176.984,0.126892697401333,58.186657,CA121,IP6
A04,90.83481,69826.48,0.125537029726958,58.186657,CA121,IP6
A04,90.89428,69476.98,0.124185245290279,58.186657,CA121,IP6
A04,90.95374,69128.46,0.122837251264895,58.186657,CA121,IP6
A04,91.013214,68780.85,0.121492776907144,58.186657,CA121,IP6
A04,91.072685,68433.99,0.120151203374363,58.186657,CA121,IP6
A04,91.13215,68087.74,0.118811989179227,58.186657,CA121,IP6
A04,91.19162,67742,0.11747474754507,58.186657,CA121,IP6
A04,91.25109,67396.77,0.116139478471895,58.186657,CA121,IP6
A04,91.310555,67052.02,0.114806065926701,58.186657,CA121,IP6
A04,91.370026,66707.61,0.113473968422161,58.186657,CA121,IP6
A04,91.42949,66363.375,0.112142547776781,58.186657,CA121,IP6
A04,91.48896,66019.22,0.110811436552731,58.186657,CA121,IP6
A04,91.54843,65675.05,0.109480267312181,58.186657,CA121,IP6
A04,91.607895,65330.75,0.10814859526197,58.186657,CA121,IP6
A04,91.667366,64986.2,0.106815956270102,58.186657,CA121,IP6
A04,91.72684,64641.332,0.105482087328446,58.186657,CA121,IP6
A04,91.7863,64296.074,0.104146709957805,58.186657,CA121,IP6
A04,91.84577,63950.434,0.102809855100312,58.186657,CA121,IP6
A04,91.90524,63604.48,0.101471785764097,58.186657,CA121,IP6
A04,91.96471,63258.44,0.100133383799952,58.186657,CA121,IP6
A04,92.02418,62912.605,0.0987957747279665,58.186657,CA121,IP6
A04,92.08365,62567.375,0.0974605056547908,58.186657,CA121,IP6
A04,92.14311,62223.17,0.0961292010424095,58.186657,CA121,IP6
A04,92.20258,61880.37,0.0948033306421413,58.186657,CA121,IP6
A04,92.26205,61539.33,0.0934842675111394,58.186657,CA121,IP6
A04,92.32152,61200.312,0.0921730250042603,58.186657,CA121,IP6
A04,92.38099,60863.508,0.090870345732697,58.186657,CA121,IP6
A04,92.44045,60529.125,0.0895770303241413,58.186657,CA121,IP6
A04,92.49992,60197.426,0.0882940960012166,58.186657,CA121,IP6
A04,92.559395,59868.668,0.0870225367799466,58.186657,CA121,IP6
A04,92.61886,59542.97,0.0857628129245599,58.186657,CA121,IP6
A04,92.67833,59220.26,0.0845146459558594,58.186657,CA121,IP6
A04,92.7378,58900.293,0.0832770882710209,58.186657,CA121,IP6
A04,92.797264,58582.812,0.082049145854021,58.186657,CA121,IP6
A04,92.856735,58267.68,0.0808302888208317,58.186657,CA121,IP6
A04,92.91621,57954.797,0.0796201303947899,58.186657,CA121,IP6
A04,92.97567,57644.07,0.0784183108735993,58.186657,CA121,IP6
A04,93.03514,57335.33,0.0772241766046996,58.186657,CA121,IP6
A04,93.094604,57028.4,0.0760370429933977,58.186657,CA121,IP6
A04,93.154076,56723.09,0.0748561751640339,58.186657,CA121,IP6
A04,93.21355,56429.344,0.0737200341879628,58.186657,CA121,IP6
A04,93.27301,56134.008,0.0725777434629523,58.186657,CA121,IP6
A04,93.33248,55836.94,0.0714287537661411,58.186657,CA121,IP6
A04,93.39195,55538.48,0.0702743801381829,58.186657,CA121,IP6
A04,93.451416,55239.023,0.0691161503468961,58.186657,CA121,IP6
A04,93.51089,54938.92,0.0679554219783673,58.186657,CA121,IP6
A04,93.57036,54638.45,0.0667932741394857,58.186657,CA121,IP6
A04,93.62982,54337.816,0.0656304919868771,58.186657,CA121,IP6
A04,93.68929,54037.18,0.0644677020987353,58.186657,CA121,IP6
A04,93.748764,53736.66,0.0633053608715223,58.186657,CA121,IP6
A04,93.80823,53436.344,0.0621438086687016,58.186657,CA121,IP6
A04,93.8677,53136.293,0.0609832814240374,58.186657,CA121,IP6
A04,93.92716,52836.547,0.059823933848195,58.186657,CA121,IP6
A04,93.98663,52537.13,0.0586658587675733,58.186657,CA121,IP6
A04,94.046104,52238.06,0.0575091258019717,58.186657,CA121,IP6
A04,94.10557,51939.33,0.0563537078770239,58.186657,CA121,IP6
A04,94.16504,51640.94,0.0551996049927298,58.186657,CA121,IP6
A04,94.22451,51342.89,0.0540468171490893,58.186657,CA121,IP6
A04,94.28397,51045.164,0.0528952824618365,58.186657,CA121,IP6
A04,94.343445,50747.75,0.0517449545177719,58.186657,CA121,IP6
A04,94.402916,50450.605,0.0505956670029303,58.186657,CA121,IP6
A04,94.46238,50153.7,0.0494473077520796,58.186657,CA121,IP6
A04,94.52185,49856.992,0.0482997104512547,58.186657,CA121,IP6
A04,94.58132,49560.453,0.04715276680299,58.186657,CA121,IP6
A04,94.640785,49264.05,0.0460063491709868,58.186657,CA121,IP6
A04,94.70026,48967.75,0.0448603299189463,58.186657,CA121,IP6
A04,94.75972,48671.52,0.0437145814105698,58.186657,CA121,IP6
A04,94.81919,48375.33,0.0425689876128585,58.186657,CA121,IP6
A04,94.87866,48079.15,0.0414234324928135,58.186657,CA121,IP6
A04,94.938126,47782.957,0.0402778270918023,58.186657,CA121,IP6
A04,94.9976,47486.723,0.0391320631123593,58.186657,CA121,IP6
B01,21.9704,61901.887,0.0176468357335211,44.62786,CA121,2-Hydroxyisocaproic acid
B01,22.02987,61807.965,0.017384149881015,44.62786,CA121,2-Hydroxyisocaproic acid
B01,22.089336,61714.17,0.0171218192286033,44.62786,CA121,2-Hydroxyisocaproic acid
B01,22.148806,61620.504,0.0168598493699883,44.62786,CA121,2-Hydroxyisocaproic acid
B01,22.208273,61526.965,0.0165982347114677,44.62786,CA121,2-Hydroxyisocaproic acid
B01,22.267742,61433.566,0.0163370116121064,44.62786,CA121,2-Hydroxyisocaproic acid
B01,22.32721,61340.31,0.0160761884624577,44.62786,CA121,2-Hydroxyisocaproic acid
B01,22.386679,61247.2,0.0158157736530749,44.62786,CA121,2-Hydroxyisocaproic acid
B01,22.446148,61154.254,0.0155558175272787,44.62786,CA121,2-Hydroxyisocaproic acid
B01,22.505615,61061.47,0.0152963144913668,44.62786,CA121,2-Hydroxyisocaproic acid
B01,22.565084,60968.86,0.0150372981075526,44.62786,CA121,2-Hydroxyisocaproic acid
B01,22.624552,60876.434,0.0147787963443478,44.62786,CA121,2-Hydroxyisocaproic acid
B01,22.684021,60784.195,0.0145208175923055,44.62786,CA121,2-Hydroxyisocaproic acid
B01,22.743488,60692.145,0.0142633674451282,44.62786,CA121,2-Hydroxyisocaproic acid
B01,22.802958,60600.277,0.0140064263248579,44.62786,CA121,2-Hydroxyisocaproic acid
B01,22.862427,60508.582,0.0137499690598343,44.62786,CA121,2-Hydroxyisocaproic acid
B01,22.921894,60417.05,0.0134939676815461,44.62786,CA121,2-Hydroxyisocaproic acid
B01,22.981363,60325.67,0.0132383914246307,44.62786,CA121,2-Hydroxyisocaproic acid
B01,23.04083,60234.434,0.012983217914279,44.62786,CA121,2-Hydroxyisocaproic acid
B01,23.1003,60143.324,0.0127283968071707,44.62786,CA121,2-Hydroxyisocaproic acid
B01,23.159767,60052.32,0.0124738721662829,44.62786,CA121,2-Hydroxyisocaproic acid
B01,23.219236,59961.4,0.0122195824608906,44.62786,CA121,2-Hydroxyisocaproic acid
B01,23.278706,59870.527,0.0119654242075018,44.62786,CA121,2-Hydroxyisocaproic acid
B01,23.338173,59779.688,0.0117113610470516,44.62786,CA121,2-Hydroxyisocaproic acid
B01,23.397642,59688.848,0.0114572950897503,44.62786,CA121,2-Hydroxyisocaproic acid
B01,23.45711,59597.984,0.0112031620080216,44.62786,CA121,2-Hydroxyisocaproic acid
B01,23.516579,59507.08,0.0109489170522476,44.62786,CA121,2-Hydroxyisocaproic acid
B01,23.576046,59416.105,0.0106944735200427,44.62786,CA121,2-Hydroxyisocaproic acid
B01,23.635515,59325.05,0.0104398062397469,44.62786,CA121,2-Hydroxyisocaproic acid
B01,23.694984,59233.94,0.0101849851326386,44.62786,CA121,2-Hydroxyisocaproic acid
