Well.Position,Temperature,Fluorescence,Normalized,norm_deriv,tm
A06,70.59779,69061.28,0.660945841373447,-0.0395912489228717,55.04258
A06,70.657166,68881.32,0.658595071377403,-0.0397509880767176,55.04258
A06,70.71654,68700.64,0.656234896211336,-0.0398900802168497,55.04258
A06,70.77591,68519.34,0.653866622148862,-0.0399780892189813,55.04258
A06,70.83528,68337.64,0.651493122991931,-0.0400286943952058,55.04258
A06,70.89465,68155.71,0.649116619405687,-0.0400462961956377,55.04258
A06,70.95402,67973.7,0.646739070800552,-0.0400528968707936,55.04258
A06,71.01339,67791.66,0.644361130313333,-0.040059497545957,55.04258
A06,71.07276,67609.59,0.64198279794403,-0.0400704986712218,55.04258
A06,71.13213,67427.47,0.639603812437919,-0.040085604647514,55.04258
A06,71.191505,67245.266,0.637223729661973,-0.0400970448543387,55.04258
A06,71.25088,67063.01,0.634842967623747,-0.040104822182053,55.04258
A06,71.31025,66880.734,0.632461944330799,-0.0401043821370414,55.04258
A06,71.36962,66698.46,0.630080947163322,-0.0400952022997131,55.04258
A06,71.428986,66516.24,0.627700655383598,-0.0400611989090537,55.04258
A06,71.48836,66334.15,0.625322061759571,-0.0400286943952076,55.04258
A06,71.54773,66152.22,0.622945558173328,-0.0399789693090027,55.04258
A06,71.6071,65970.516,0.620572006765452,-0.0399112023773617,55.04258
A06,71.66647,65789.12,0.618202478680308,-0.0397987194613479,55.04258
A06,71.725845,65608.22,0.615839429712291,-0.0396447166773753,55.04258
A06,71.78522,65428.02,0.613485524659572,-0.0394443146210443,55.04258
A06,71.84459,65248.746,0.61114371570052,-0.0392071303602942,55.04258
A06,71.90396,65070.55,0.60881598837103,-0.0389540887055607,55.04258
A06,71.963326,64893.516,0.606503439940936,-0.0386918710930827,55.04258
A06,72.0227,64717.65,0.604206148786655,-0.0384269305563851,55.04258
A06,72.08207,64543,0.601924741919522,-0.0381437615920224,55.04258
A06,72.14144,64369.637,0.599660146793804,-0.0378586124251101,55.04258
A06,72.20081,64197.57,0.597412480974125,-0.0375678791333332,55.04258
A06,72.260185,64026.81,0.595181888150583,-0.0372796739233123,55.04258
A06,72.31956,63857.36,0.592968407511387,-0.0369862231914654,55.04258
A06,72.37893,63689.258,0.59077253544051,-0.0366863511607895,55.04258
A06,72.43829,63522.547,0.588594833635605,-0.036379197644943,55.04258
A06,72.497665,63357.19,0.586434818775436,-0.0360993525860454,55.04258
A06,72.55704,63193.105,0.58429141971564,-0.0358506870414437,55.04258
A06,72.61641,63030.164,0.582162964425989,-0.0356297844460886,55.04258
A06,72.67578,62868.227,0.580047624123425,-0.0354207630660217,55.04258
A06,72.73515,62707.24,0.577944693420195,-0.0351896361406544,55.04258
A06,72.794525,62547.29,0.575855308774344,-0.0349403716345659,55.04258
A06,72.8539,62388.473,0.573780724208542,-0.0346889682132864,55.04258
A06,72.91327,62230.812,0.571721240165719,-0.034450765977792,55.04258
A06,72.97263,62074.26,0.569676242697277,-0.0342092984185903,55.04258
A06,73.032005,61918.766,0.567645065603673,-0.0339864343897653,55.04258
A06,73.09138,61764.285,0.565627121061781,-0.0337767549061771,55.04258
A06,73.15075,61610.77,0.563621795123001,-0.0335569524233465,55.04258
A06,73.21012,61458.254,0.561629518857627,-0.0333254887477365,55.04258
A06,73.26949,61306.79,0.559650984590674,-0.0330945382665237,55.04258
A06,73.328865,61156.363,0.5576859963811,-0.0328613340507647,55.04258
A06,73.38824,61006.996,0.555734854671835,-0.0326339541586355,55.04258
A06,73.4476,60858.7,0.553797703152979,-0.0324009541803275,55.04258
A06,73.50697,60711.438,0.551874058503293,-0.0321953820120173,55.04258
A06,73.566345,60565.098,0.549962457696329,-0.0320200388422511,55.04258
A06,73.62572,60419.555,0.54806126789007,-0.031860358884726,55.04258
A06,73.68509,60274.75,0.546169718383084,-0.0317074432435188,55.04258
A06,73.74446,60130.64,0.544287247477716,-0.0315584880074088,55.04258
A06,73.80383,59987.207,0.542413620044716,-0.0314181079608524,55.04258
A06,73.863205,59844.4,0.540548169884541,-0.0312924856899098,55.04258
A06,73.92258,59702.164,0.538690178546703,-0.0311866223593869,55.04258
A06,73.98194,59560.445,0.53683894064345,-0.0310836794409025,55.04258
A06,74.04131,59419.17,0.534993502595043,-0.0310012004241971,55.04258
A06,74.100685,59278.258,0.533152806319856,-0.0309453194140117,55.04258
A06,74.16006,59137.6,0.531315427979649,-0.0309144821343002,55.04258
A06,74.21943,58997.094,0.529480035175336,-0.0309045811215579,55.04258
A06,74.2788,58856.633,0.527645230194149,-0.0309094216166785,55.04258
A06,74.33817,58716.15,0.525810137832767,-0.0309228790083516,55.04258
A06,74.397545,58575.594,0.523974091891646,-0.0309356392390156,55.04258
A06,74.45692,58434.98,0.52213728831183,-0.0309388352823086,55.04258
A06,74.51628,58294.387,0.520300759049472,-0.0309147021568051,55.04258
A06,74.57565,58153.88,0.518465353182422,-0.0308951585072272,55.04258
A06,74.635025,58013.45,0.516630953146055,-0.0308797582288282,55.04258
A06,74.6944,57873.09,0.514797467501219,-0.03084275479756,55.04258
A06,74.75377,57732.91,0.512966333148888,-0.030768827235771,55.04258
A06,74.81314,57593.066,0.5111395878759,-0.0306491349928668,55.04258
A06,74.87251,57453.766,0.509319948731373,-0.0304894711734214,55.04258
A06,74.931885,57315.18,0.507509636380452,-0.0303216548524263,55.04258
A06,74.99125,57177.38,0.505709591340137,-0.0301397828930225,55.04258
A06,75.05062,57040.395,0.503920192429779,-0.0299609045961866,55.04258
A06,75.10999,56904.223,0.502141413523903,-0.0297909585460517,55.04258
A06,75.169365,56768.812,0.500372575360231,-0.0296455359171748,55.04258
A06,75.22874,56634.062,0.498612371665149,-0.0295466022186442,55.04258
A06,75.28811,56499.773,0.496858189891428,-0.0294845558721414,55.04258
A06,75.34748,56365.766,0.495107691809299,-0.0294392312360444,55.04258
A06,75.40685,56231.965,0.493359884650815,-0.0293980314429189,55.04258
A06,75.466225,56098.34,0.491614376533892,-0.0293556747014653,55.04258
A06,75.52559,55964.93,0.489871676905239,-0.0292990769001458,55.04258
A06,75.58496,55831.766,0.488132190709678,-0.029244511318824,55.04258
A06,75.64433,55698.85,0.486395944072679,-0.0292044279430434,55.04258
A06,75.703705,55566.105,0.484661931163561,-0.0291813275254488,55.04258
A06,75.76308,55433.465,0.482929289841737,-0.0291556222266682,55.04258
A06,75.82245,55300.953,0.48119832055014,-0.0291133779056443,55.04258
A06,75.88182,55168.633,0.479469859303882,-0.0290590323468284,55.04258
A06,75.94119,55036.56,0.47774462455345,-0.0290143677782511,55.04258
A06,76.00056,54904.69,0.476022041538456,-0.0289765239073292,55.04258
A06,76.05993,54772.992,0.474301705314078,-0.0289389000589163,55.04258
A06,76.1193,54641.465,0.47258360281758,-0.0288933554003126,55.04258
A06,76.17867,54510.145,0.470868204307463,-0.0288473614881744,55.04258
A06,76.238045,54379.023,0.469155392219103,-0.0288196409870584,55.04258
A06,76.29742,54248.027,0.467444226035496,-0.0288167875684565,55.04258
A06,76.35679,54117.055,0.465733373357557,-0.02881612750094,55.04258
A06,76.41616,53986.086,0.464022559867826,-0.0288154674334244,55.04258
A06,76.47553,53855.12,0.462311785566304,-0.0288123871183573,55.04258
A06,76.5349,53724.168,0.460601194143087,-0.0288152474109186,55.04258
A06,76.59427,53593.203,0.458890432904301,-0.0288203079285422,55.04258
A06,76.65364,53462.215,0.457179371222583,-0.0288211880185626,55.04258
A06,76.71301,53331.223,0.455468257289921,-0.0288086407882022,55.04258
A06,76.772385,53200.277,0.453757744243122,-0.0288033606927508,55.04258
A06,76.83176,53069.355,0.452047544701989,-0.0288229481986055,55.04258
A06,76.89113,52938.355,0.450336326267438,-0.0288847745226053,55.04258
A06,76.9505,52807.074,0.448621437204031,-0.0289934871551156,55.04258
A06,77.009865,52675.31,0.446900238839068,-0.0291175263720885,55.04258
A06,77.06924,52542.96,0.445171385710725,-0.0292447313413289,55.04258
A06,77.12861,52410.043,0.44343512601099,-0.0293576028865648,55.04258
A06,77.18798,52276.613,0.441692165127615,-0.0294717945668328,55.04258
A06,77.24735,52142.664,0.439942424684182,-0.0295896549069847,55.04258
A06,77.306725,52008.168,0.43818553892408,-0.0297159371898526,55.04258
A06,77.3661,51873.098,0.436421155153432,-0.0298405522857705,55.04258
A06,77.42547,51737.473,0.434649521564226,-0.0299479232683722,55.04258
A06,77.48484,51601.36,0.432871513359783,-0.0300378019151279,55.04258
A06,77.544205,51464.85,0.431088319249091,-0.0300818038038135,55.04258
A06,77.60358,51328.117,0.42930221214824,-0.0300940182119149,55.04258
A06,77.66295,51191.34,0.427515530286999,-0.0300623349711441,55.04258
A06,77.72232,51054.707,0.425730729459762,-0.0299917077469349,55.04258
A06,77.78169,50918.395,0.423950121770826,-0.0298730831471728,55.04258
A06,77.841064,50782.613,0.422176437332046,-0.0297171967215147,55.04258
A06,77.90044,50647.535,0.420411949059509,-0.0295312006432733,55.04258
A06,77.95981,50513.316,0.418658681677318,-0.0293330605918545,55.04258
A06,78.01917,50380.02,0.416917471200586,-0.029113566300492,55.04258
A06,78.078545,50247.688,0.415188853201494,-0.0289109426375719,55.04258
A06,78.13792,50116.277,0.413472265982388,-0.0287377994890421,55.04258
A06,78.19729,49985.664,0.411766102826724,-0.0286115065709801,55.04258
A06,78.25666,49855.625,0.410067437681605,-0.0285505603370046,55.04258
A06,78.31603,49725.863,0.408372390914397,-0.0285605173132918,55.04258
A06,78.375404,49596.047,0.406676638759437,-0.0286473353994884,55.04258
A06,78.43478,49465.832,0.404975674572757,-0.0287925850928706,55.04258
A06,78.49415,49334.97,0.403266258795793,-0.028955438367814,55.04258
A06,78.55351,49203.39,0.40154746397428,-0.0291126862845853,55.04258
A06,78.612885,49071.062,0.399818898226133,-0.0292851694026562,55.04258
A06,78.67226,48937.95,0.39808009129285,-0.0294583731940059,55.04258
A06,78.73163,48804.062,0.396331147676322,-0.0296057882725797,55.04258
A06,78.791,48669.504,0.394573452026579,-0.0297133792776872,55.04258
A06,78.85037,48534.457,0.392809368698863,-0.0297767197822333,55.04258
A06,78.909744,48399.113,0.391041405738512,-0.0298150968424915,55.04258
A06,78.96912,48263.59,0.389271104548392,-0.0298319356395795,55.04258
A06,79.02848,48128.027,0.387500280848827,-0.029793247447124,55.04258
A06,79.08785,47992.617,0.385731455747891,-0.0297131375619923,55.04258
A06,79.147224,47857.562,0.383967267918286,-0.0296243566067934,55.04258
A06,79.2066,47722.906,0.382208292120401,-0.0295371412509154,55.04258
A06,79.26597,47588.66,0.380454672044334,-0.0294390112135386,55.04258
A06,79.32534,47454.86,0.378706877948586,-0.0293404411311482,55.04258
A06,79.38471,47321.508,0.37696493595863,-0.0292421011137228,55.04258
A06,79.444084,47188.594,0.375228715447103,-0.0291383589759976,55.04258
A06,79.503456,47056.156,0.373498712797981,-0.0290388646845945,55.04258
A06,79.56282,46924.188,0.371774849634844,-0.0289175578758995,55.04258
A06,79.62219,46792.758,0.370058014223752,-0.0288038458101596,55.04258
A06,79.681564,46661.836,0.36834781468262,-0.0287109154780557,55.04258
A06,79.74094,46531.332,0.366643075365195,-0.0286354890240621,55.04258
A06,79.80031,46401.184,0.364942986381836,-0.0285774030826538,55.04258
A06,79.85968,46271.3,0.363246345960819,-0.0285545207421009,55.04258
A06,79.91905,46141.52,0.361551064064361,-0.0285811980354481,55.04258
A06,79.978424,46011.61,0.359854084012204,-0.0286510255435101,55.04258
A06,80.037796,45881.387,0.358153015323635,-0.0287393837889563,55.04258
A06,80.09716,45750.78,0.356446930544387,-0.0288295488737651,55.04258
A06,80.15653,45619.75,0.354735320227751,-0.0289274901277325,55.04258
A06,80.215904,45488.266,0.353017779428908,-0.0290224110216259,55.04258
A06,80.275276,45356.355,0.351294660841731,-0.0290905158204775,55.04258
A06,80.33465,45224.13,0.349567440555407,-0.0291248190759217,55.04258
A06,80.39402,45091.758,0.347838300046869,-0.0290937959026703,55.04258
A06,80.45339,44959.527,0.346111001384128,-0.0289970125554016,55.04258
A06,80.512764,44827.727,0.344389332760663,-0.0288616364836275,55.04258
A06,80.57213,44696.56,0.342675932849176,-0.0286891745153625,55.04258
A06,80.6315,44566.168,0.340972656558199,-0.0284924743955962,55.04258
A06,80.69087,44436.67,0.339281058353332,-0.0282753873567599,55.04258
A06,80.750244,44308.15,0.337602235504412,-0.0280431238396822,55.04258
A06,80.809616,44180.69,0.335937259155802,-0.0277970906549752,55.04258
A06,80.86899,44054.344,0.334286834695254,-0.0275509980952756,55.04258
A06,80.92836,43929.125,0.332651131938338,-0.0273008325067139,55.04258
A06,80.98773,43805.043,0.331030281512414,-0.027042904319307,55.04258
A06,81.047104,43682.125,0.329424636111359,-0.0268034072974153,55.04258
A06,81.10647,43560.312,0.327833425033741,-0.0265890597019614,55.04258
A06,81.16584,43439.465,0.326254832559236,-0.0264082012025758,55.04258
A06,81.22521,43319.44,0.324686977653839,-0.0262645171385796,55.04258
A06,81.284584,43200.06,0.323127548213253,-0.0261692552868616,55.04258
A06,81.343956,43081.117,0.321573827188361,-0.0261309724752922,55.04258
A06,81.40333,42962.344,0.320022326828613,-0.0261505548488321,55.04258
A06,81.4627,42843.49,0.318469768387238,-0.0262097409027677,55.04258
A06,81.52207,42724.367,0.316913696069841,-0.0262867596462243,55.04258
A06,81.581436,42604.902,0.315353156296683,-0.0263716608799565,55.04258
A06,81.64081,42485.035,0.313787365303596,-0.026458806378805,55.04258
A06,81.70018,42364.78,0.312216505968887,-0.0265072113299769,55.04258
A06,81.75955,42244.305,0.310642772832226,-0.0265093856892169,55.04258
A06,81.818924,42123.812,0.309068804566315,-0.0264682557991643,55.04258
A06,81.878296,42003.51,0.307497331283006,-0.0263800211718982,55.04258
A06,81.93767,41883.605,0.305931043905946,-0.0262530853363169,55.04258
A06,81.99704,41764.285,0.304372398229529,-0.026093569019952,55.04258
A06,82.05641,41645.69,0.302823223036814,-0.0259210576035184,55.04258
A06,82.115776,41527.887,0.301284393531124,-0.0257402388311405,55.04258
A06,82.17515,41410.89,0.299756092590764,-0.0255542938593807,55.04258
A06,82.23452,41294.746,0.298238934164332,-0.0253677147748588,55.04258
A06,82.29389,41179.45,0.296732852938149,-0.0251996799552071,55.04258
A06,82.353264,41064.91,0.295236647140489,-0.0250531187166537,55.04258
A06,82.412636,40951.04,0.293749193376043,-0.0249367707746039,55.04258
A06,82.47201,40837.695,0.292268597548072,-0.0248599028325496,55.04258
A06,82.53138,40724.707,0.290792665116904,-0.0248142256578639,55.04258
A06,82.590744,40611.938,0.28931959342495,-0.0247990012834676,55.04258
A06,82.650116,40499.223,0.287847227120748,-0.0248300670485779,55.04258
A06,82.70949,40386.363,0.286372966719806,-0.024898406770983,55.04258
A06,82.76886,40273.2,0.284894748309813,-0.0249822353455143,55.04258
A06,82.82823,40159.656,0.283411552997349,-0.0250882861930866,55.04258
A06,82.8876,40045.63,0.281922061446066,-0.0252142311572054,55.04258
A06,82.946976,39931.02,0.280424941256876,-0.0253525852945537,55.04258
A06,83.00635,39815.785,0.278919656857597,-0.0255096292907993,55.04258
A06,83.06572,39699.844,0.277405150166602,-0.0256851627518689,55.04258
A06,83.125084,39583.117,0.275880376165,-0.0258482532651976,55.04258
A06,83.184456,39465.633,0.274345713672139,-0.0260099682499017,55.04258
A06,83.24383,39347.41,0.272801397817269,-0.0261518749838652,55.04258
A06,83.3032,39228.55,0.271248760999477,-0.0262581458539405,55.04258
A06,83.36257,39109.207,0.269689814880128,-0.0263133715027797,55.04258
A06,83.42194,38989.613,0.268127590014008,-0.0263027925023387,55.04258
A06,83.481316,38870.055,0.26656583540639,-0.0262178755098852,55.04258
A06,83.54069,38750.887,0.265009175265866,-0.0260737582840134,55.04258
A06,83.60005,38632.402,0.263461436974127,-0.0258711434022364,55.04258
A06,83.659424,38514.81,0.261925363705762,-0.0256559600733264,55.04258
A06,83.718796,38398.2,0.260402118044289,-0.0254412483906036,55.04258
A06,83.77817,38282.562,0.258891569362345,-0.0252517629145479,55.04258
A06,83.83754,38167.793,0.257392372198108,-0.0250843257879875,55.04258
A06,83.89691,38053.785,0.255903115776075,-0.0249595730274672,55.04258
A06,83.95628,37940.344,0.254421265925435,-0.0248829107477928,55.04258
A06,84.015656,37827.24,0.252943818216874,-0.0248690084083881,55.04258
A06,84.07503,37714.203,0.251467245711634,-0.0248993003529524,55.04258
A06,84.13439,37601.055,0.249989223242683,-0.0249512121722629,55.04258
A06,84.19376,37487.652,0.248507869776016,-0.0250327309329261,55.04258
A06,84.253136,37373.867,0.247021526344142,-0.025130817550575,55.04258
A06,84.31251,37259.64,0.245529409182894,-0.0252145791111462,55.04258
A06,84.37188,37145.04,0.244032419621066,-0.0252761854126392,55.04258
A06,84.43125,37030.16,0.242531772493117,-0.0253197498686962,55.04258
A06,84.49062,36915.082,0.241028538943413,-0.0253415981127455,55.04258
A06,84.549995,36799.895,0.239523881555469,-0.0253546685317883,55.04258
A06,84.60936,36684.668,0.238018701658079,-0.0253329512190155,55.04258
A06,84.66873,36569.53,0.236514684344206,-0.0252717849625331,55.04258
A06,84.7281,36454.67,0.235014298470981,-0.0251774911118053,55.04258
A06,84.787476,36340.227,0.233519359758726,-0.025062615168996,55.04258
A06,84.84685,36226.31,0.232031292045682,-0.0249065476036796,55.04258
A06,84.90622,36113.11,0.230552590314451,-0.0246761840405968,55.04258
A06,84.96559,36000.957,0.229087565267961,-0.0243822339734786,55.04258
A06,85.02496,35890.14,0.227639992036956,-0.0240420346198798,55.04258
A06,85.084335,35780.86,0.226212496231401,-0.0236907182125281,55.04258
A06,85.1437,35673.195,0.224806096744714,-0.023320625385241,55.04258
A06,85.20307,35567.203,0.223421551215592,-0.0229710096242666,55.04258
A06,85.26244,35462.8,0.222057762374199,-0.0226498494526539,55.04258
A06,85.321815,35359.848,0.220712927562948,-0.0223570241591026,55.04258
A06,85.38119,35258.227,0.219385479253501,-0.0220865191528299,55.04258
A06,85.44056,35157.844,0.218074202611398,-0.021834813406727,55.04258
A06,85.49993,35058.605,0.21677786973944,-0.0216051099111658,55.04258
A06,85.5593,34960.41,0.215495174364015,-0.0213971886436214,55.04258
A06,85.61867,34863.16,0.214224823274243,-0.0212200705268301,55.04258
A06,85.67804,34766.715,0.212964987687065,-0.0210851967310581,55.04258
A06,85.73741,34670.883,0.211713159557142,-0.0209908070762713,55.04258
A06,85.79678,34575.48,0.210466935341024,-0.0209320583992846,55.04258
A06,85.856155,34480.336,0.209224094373566,-0.020900377826579,55.04258
A06,85.91553,34385.336,0.207983134440113,-0.0208994977365594,55.04258
A06,85.9749,34290.348,0.206742331259493,-0.020929640819789,55.04258
A06,86.03427,34195.223,0.205499738484022,-0.0209846464461274,55.04258
A06,86.09364,34099.848,0.204253880024516,-0.0210594540979347,55.04258
A06,86.15301,34004.133,0.203003580234722,-0.0211479031450788,55.04258
A06,86.21238,33908.016,0.201748029224998,-0.0212202905493346,55.04258
A06,86.27175,33811.57,0.200488180575084,-0.0212579143977451,55.04258
A06,86.33112,33714.953,0.19922609819729,-0.0212596443212199,55.04258
A06,86.390495,33618.32,0.197963806815718,-0.0212369839115753,55.04258
A06,86.44987,33521.79,0.196702860895968,-0.0211980682762954,55.04258
A06,86.50924,33425.445,0.195444331582404,-0.0211320615246948,55.04258
A06,86.56861,33329.4,0.194189721089683,-0.0210429524100401,55.04258
A06,86.62798,33233.76,0.192940401005099,-0.0209223800771137,55.04258
A06,86.68735,33138.668,0.191698239299921,-0.0207844259662686,55.04258
A06,86.74672,33044.203,0.190464267930304,-0.0206321703925793,55.04258
A06,86.80609,32950.43,0.189239335974096,-0.0204840952464898,55.04258
A06,86.86546,32857.33,0.188023195239312,-0.0203734683013728,55.04258
A06,86.924835,32764.725,0.186813520558918,-0.0203349676053759,55.04258
A06,86.98421,32672.295,0.185606131857349,-0.0203718837687695,55.04258
A06,87.04358,32579.705,0.184396653117997,-0.0204548322532808,55.04258
A06,87.10295,32486.738,0.183182249727119,-0.0205780177078663,55.04258
A06,87.162315,32393.219,0.181960635705892,-0.0207320747840859,55.04258
A06,87.22169,32298.984,0.180729668765587,-0.0209054383442021,55.04258
A06,87.28106,32203.969,0.179488512891092,-0.0210662747956006,55.04258
A06,87.34043,32108.223,0.178237808156477,-0.0212145699641959,55.04258
A06,87.3998,32011.803,0.176978299137703,-0.0213749264052308,55.04258
A06,87.459175,31914.646,0.175709162882392,-0.0215623697937393,55.04258
A06,87.51855,31816.637,0.174428897175889,-0.0217501047421752,55.04258
A06,87.57792,31717.783,0.173137593457346,-0.0219314032865748,55.04258
A06,87.63729,31618.105,0.171835526044222,-0.0221101634461585,55.04258
A06,87.696655,31517.623,0.170522956191241,-0.0222681425523513,55.04258
A06,87.75603,31416.406,0.169200785227195,-0.0224169929558391,55.04258
A06,87.8154,31314.521,0.167869888355407,-0.0225573673142417,55.04258
A06,87.87477,31211.998,0.16653065745796,-0.0226966415601171,55.04258
A06,87.93414,31108.842,0.165183157848536,-0.0228302527138925,55.04258
A06,87.993515,31005.07,0.163827611593649,-0.0229574150126685,55.04258
A06,88.05289,30900.72,0.162464515077271,-0.0230931221147273,55.04258
A06,88.11226,30795.762,0.16109347641732,-0.0232310287443002,55.04258
A06,88.17162,30690.195,0.159714482551058,-0.0233318617817358,55.04258
A06,88.230995,30584.143,0.158329153257768,-0.0234222834163274,55.04258
A06,88.29037,30477.68,0.156938455179923,-0.0235162253924824,55.04258
A06,88.34974,30370.799,0.155542296878372,-0.0236090748897326,55.04258
A06,88.40911,30263.496,0.154140626102168,-0.023701044296961,55.04258
A06,88.46848,30155.775,0.152733495102258,-0.0237945301456182,55.04258
A06,88.527855,30047.62,0.151320694874862,-0.0238917719035049,55.04258
A06,88.58723,29939.023,0.149902120918091,-0.0239492296829778,55.04258
A06,88.6466,29830.174,0.148480255151812,-0.023972409439399,55.04258
A06,88.70596,29721.238,0.14705725292749,-0.023961073156305,55.04258
A06,88.765335,29612.326,0.145634564208834,-0.023943032830175,55.04258
A06,88.82471,29503.496,0.144212946634543,-0.0238979644392345,55.04258
A06,88.88408,29394.88,0.142794124485785,-0.0238420787228801,55.04258
A06,88.94345,29286.518,0.141378620272008,-0.0238097354145962,55.04258
A06,89.00282,29178.303,0.139965036280443,-0.0237883700342583,55.04258
A06,89.062195,29070.176,0.138552601809659,-0.023784189958693,55.04258
A06,89.12157,28962.068,0.137140415530862,-0.0238128662503383,55.04258
A06,89.18093,28853.857,0.135726883790242,-0.0238581403657695,55.04258
A06,89.2403,28745.422,0.134310425996726,-0.0239285125676904,55.04258
A06,89.299675,28636.658,0.13288967056302,-0.0240052939557009,55.04258
A06,89.35905,28527.545,0.1314643562344,-0.0240770627585749,55.04258
A06,89.41842,28418.115,0.130034901018423,-0.0241314083173936,55.04258
A06,89.47779,28308.438,0.128602219306619,-0.024171672435868,55.04258
A06,89.53716,28198.578,0.127167147114102,-0.0241801971175128,55.04258
A06,89.596535,28088.67,0.12573144791025,-0.024156436687983,55.04258
A06,89.65591,27978.87,0.124297159481901,-0.0241121472670601,55.04258
A06,89.71527,27869.299,0.122865862420128,-0.0240533003279997,55.04258
A06,89.77464,27759.977,0.121437817979654,-0.0240101340432023,55.04258
A06,89.834015,27650.842,0.12001221627084,-0.0239791134824227,55.04258
A06,89.89339,27541.848,0.118588456407821,-0.0239402087602586,55.04258
A06,89.95276,27433.04,0.117167126213724,-0.0238803626388082,55.04258
A06,90.01213,27324.504,0.115749349083858,-0.0237934537492015,55.04258
A06,90.0715,27216.363,0.114336731734768,-0.0236708879104753,55.04258
A06,90.130875,27108.77,0.112931272765083,-0.0235239271067358,55.04258
A06,90.19024,27001.863,0.111534774832392,-0.0233404274107218,55.04258
A06,90.24961,26895.781,0.110149053657017,-0.0231281056930746,55.04258
A06,90.30898,26790.664,0.10877593802202,-0.0228826136604531,55.04258
A06,90.368355,26686.654,0.10741728283593,-0.0226302690986881,55.04258
A06,90.42773,26583.791,0.106073610608196,-0.0223903702326945,55.04258
A06,90.4871,26482.027,0.104744294327481,-0.022164187097211,55.04258
A06,90.54647,26381.291,0.103428406539519,-0.0219597861897577,55.04258
A06,90.60584,26281.484,0.102124654033433,-0.0217876538663116,55.04258
A06,90.665215,26182.451,0.100831012085121,-0.0216650204289913,55.04258
A06,90.72458,26083.992,0.0995448681473539,-0.0215833276831324,55.04258
A06,90.78395,25985.896,0.0982634659828063,-0.021540203272088,55.04258
A06,90.84332,25887.996,0.0969846241145424,-0.0215309092250153,55.04258
A06,90.902695,25790.13,0.0957062263793074,-0.0215465295073865,55.04258
A06,90.96207,25692.193,0.0944269011898062,-0.0215637456801577,55.04258
A06,91.02144,25594.186,0.0931466616087752,-0.0215549447799452,55.04258
A06,91.08081,25496.219,0.0918669445371899,-0.0215338226194328,55.04258
A06,91.14018,25398.348,0.0905884814882741,-0.0215243616517041,55.04258
A06,91.19955,25300.52,0.0893105801370124,-0.0215441636771839,55.04258
A06,91.25892,25202.602,0.088031503139498,-0.0216077501812247,55.04258
A06,91.31829,25104.395,0.0867486510112386,-0.0217182014789017,55.04258
A06,91.37766,25005.686,0.0854592413894362,-0.0218587151509272,55.04258
A06,91.437035,24906.33,0.0841613801773502,-0.0220047977917312,55.04258
A06,91.49641,24806.31,0.0828548453084661,-0.0221380044190776,55.04258
A06,91.55578,24705.693,0.0815405119861054,-0.0222436152216364,55.04258
A06,91.61515,24604.596,0.0802199085503968,-0.0223199630309881,55.04258
A06,91.67452,24503.152,0.078894772345247,-0.0223567067893772,55.04258
A06,91.73389,24401.541,0.0775674546631617,-0.0223732084772782,55.04258
A06,91.79326,24299.855,0.0762391572758656,-0.0223729884547728,55.04258
A06,91.85263,24198.17,0.0749108729513057,-0.0223498860917123,55.04258
A06,91.912,24096.59,0.0735839602140408,-0.0223176434472037,55.04258
A06,91.971375,23995.148,0.0722588501343633,-0.0222938830176696,55.04258
A06,92.03075,23893.814,0.0709351508301891,-0.0222836593176073,55.04258
A06,92.09012,23792.535,0.0696121699765027,-0.0222849794526394,55.04258
A06,92.14949,23691.25,0.0682891107463995,-0.0223241434585886,55.04258
A06,92.20886,23589.787,0.0669637263492631,-0.0224297542611484,55.04258
A06,92.26823,23487.844,0.0656320718387787,-0.0225747490921634,55.04258
A06,92.3276,23385.242,0.0642918089851769,-0.0227327252509918,55.04258
A06,92.38697,23281.922,0.0629421670870255,-0.0229047828501618,55.04258
A06,92.44634,23177.82,0.0615823101292113,-0.0231067468714476,55.04258
A06,92.505714,23072.793,0.0602103701404662,-0.0233239888214342,55.04258
A06,92.56509,22966.775,0.0588254849802047,-0.0235311869228449,55.04258
A06,92.62446,22859.826,0.0574284384125954,-0.023704344634542,55.04258
A06,92.68383,22752.09,0.0560211114716426,-0.0238414463226432,55.04258
A06,92.743195,22643.74,0.0546057640106989,-0.0239287325716626,55.04258
A06,92.80257,22534.975,0.0531849955142564,-0.0239868535313884,55.04258
A06,92.86194,22425.955,0.0517608960200978,-0.0240321781674883,55.04258
A06,92.92131,22316.729,0.050334105602294,-0.0240869637713153,55.04258
A06,92.98068,22207.254,0.048904062563191,-0.024153983440217,55.04258
A06,93.040054,22097.467,0.0474699439504118,-0.0242257699357648,55.04258
A06,93.09943,21987.35,0.0460315146347058,-0.0243043460065845,55.04258
A06,93.1588,21876.887,0.0445885656122948,-0.0241916944838534,55.04258
A06,93.21817,21766.936,0.0431523047107884,-0.0241848976920101,55.04258
A06,93.277534,21657.027,0.0417165924441999,-0.0241874898884616,55.04258
A06,93.33691,21547.084,0.0402804360445826,-0.0242059959467007,55.04258
A06,93.39628,21437.068,0.0388433260652269,-0.0242229376796115,55.04258
A06,93.45565,21326.975,0.0374052102551884,-0.024237899209974,55.04258
A06,93.51502,21216.814,0.0359662061790922,-0.0242479267206505,55.04258
